"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_EASD","Emploi_share_FAO","Emploi_nb_FAO","Emploi_share_FAO_wage","Emploi_to_pop_FAO2","Emploi_nb_FAO2","Emploi_labforcepart_FAO2","Employees_share_FAO2","Emploi_share_FAO2","Emploi_share_ILOmod","Emploi_nb_ILO","Tot_Emploi_to_pop_ILOmod","Tot_Emploi_to_pop_ILO","Emploi_share_ILO","Emploi_Agripop_WB","Emploi_nb_WB","Emploi_share_WB","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO","Crops_GPCPI_FAO","Crops_GPI_FAO","Crops_NPCPI_FAO","Crops_NPI_FAO","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP"
"16144","SEN","Africa","Sub-Saharan Africa",1961,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961167,528113,5494,257.26,75.4,253.46,74.27,1363.45029272439,1508.5,2494,772.174,NA,NA,7.21777374597344
"16145","SEN","Africa","Sub-Saharan Africa",1962,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988000,537800,5443,251.79,75.85,248.82,74.94,1324.77965421017,1511,2541,815.744,NA,NA,7.18900142588185
"16146","SEN","Africa","Sub-Saharan Africa",1963,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082000,620300,5733,263.75,81.67,260.59,80.68,1312.70483573495,1561.5,2589,861.717,NA,NA,7.17984504761072
"16147","SEN","Africa","Sub-Saharan Africa",1964,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166000,686000,5883,249.28,79.38,244.47,77.83,1326.14658232442,1561,2638,910.323,NA,NA,7.19003270937557
"16148","SEN","Africa","Sub-Saharan Africa",1965,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228453,723168,5887,262.6,86.02,258.41,84.63,1306.38966020423,1611,2688,961.65,NA,NA,7.17502262690068
"16149","SEN","Africa","Sub-Saharan Africa",1966,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121438,595250,5308,231.95,78.17,225.83,76.09,1306.25607715421,1610.5,2739,1015.843,NA,NA,7.17492036806916
"16150","SEN","Africa","Sub-Saharan Africa",1967,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344165,855300,6363,248.17,86.07,244.05,84.62,1253.91302302028,1660,2790,1072.964,NA,NA,7.13402435915442
"16151","SEN","Africa","Sub-Saharan Africa",1968,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164745,537200,4612,191.27,68.28,184.75,65.94,1294.83707509152,1745,2842,1133.38,NA,NA,7.16614015547866
"16152","SEN","Africa","Sub-Saharan Africa",1969,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207337,843910,6990,201.33,74.01,196.65,72.27,1175.04271051726,1637.5,2897,1197.389,NA,NA,7.06905977529403
"16153","SEN","Africa","Sub-Saharan Africa",1970,197,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121847,533538,4756,144.84,54.85,132.03,49.99,1238.29898277605,1617.5,2953,1265.417,NA,NA,7.12149392875261
"16154","SEN","Africa","Sub-Saharan Africa",1971,197,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118734,733603,6557,213.72,83.42,203.77,79.52,1199.66045618036,1658,3013,1335.976,NA,NA,7.08979384255425
"16155","SEN","Africa","Sub-Saharan Africa",1972,197,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034919,383900,3709,129.38,52.07,113.97,45.86,1237.69561219839,1658,3075,1410.812,NA,NA,7.12100655241437
"16156","SEN","Africa","Sub-Saharan Africa",1973,197,833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203764,611468,5080,155.1,64.34,140.96,58.47,1133.68548244796,1682.5,3137,1489.01,NA,NA,7.03322909347976
"16157","SEN","Africa","Sub-Saharan Africa",1974,197,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295224,959176,7405,208.06,88.87,195.4,83.44,1147.38664902189,1707,3196,1569.488,NA,NA,7.04524215624674
"16158","SEN","Africa","Sub-Saharan Africa",1975,197,919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114837,789550,7082,253.49,111.29,241.53,106.02,1200.3900747093,1707,3250,1651.329,NA,NA,7.09040184521255
"16159","SEN","Africa","Sub-Saharan Africa",1976,197,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033300,730300,7068,219.36,98.81,206.79,93.13,1274.30703373148,1706,3303,1729.725,NA,NA,7.15015780688555
"16160","SEN","Africa","Sub-Saharan Africa",1977,197,999,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066813,542029,5081,117.89,54.41,99.64,45.98,1210.28020847759,1605,3369,1791.74,NA,NA,7.09860718903512
"16161","SEN","Africa","Sub-Saharan Africa",1978,197,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1208722,1007066,8332,202.43,95.7,188.03,88.87,1134.93080265049,1604.5,3435,1854.982,NA,NA,7.03432696122919
"16162","SEN","Africa","Sub-Saharan Africa",1979,197,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076913,664187,6168,135.32,65.57,117.59,56.97,1184.78366164925,1603.5,3503,1921.232,NA,NA,7.07731547289332
"16163","SEN","Africa","Sub-Saharan Africa",1980,198,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4355000,1839000,NA,1234834,675935,5474,114.93,57.17,96.87,48.18,1115.95387500041,1602.5,3577,1991.937,NA,529.632784413757,7.01746481144233
"16164","SEN","Africa","Sub-Saharan Africa",1981,198,1175,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449000,1872000,NA,1336682,1209357,9047,178.82,91.46,166.61,85.19,1140.3730247813,1601,3656,2067.496,NA,598.414056383338,7.03911070258592
"16165","SEN","Africa","Sub-Saharan Africa",1982,198,1224,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554000,1913000,NA,1142154,781530,6843,171.34,90.22,160.11,84.29,1194.55594631808,1600.5,3740,2147.849,NA,636.116679184469,7.08552980226855
"16166","SEN","Africa","Sub-Saharan Africa",1983,198,1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4662000,1953000,NA,912518,523134,5733,107.21,58.17,93.78,50.87,1097.4794046167,1600,3830,2233.035,NA,470.04673330099,7.00077137904815
"16167","SEN","Africa","Sub-Saharan Africa",1984,198,1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4770000,1995000,NA,1158770,709278,6121,110.82,61.99,97.02,54.26,1104.40319338304,1600,3923,2322.947,NA,512.2216139911,7.00706037156127
"16168","SEN","Africa","Sub-Saharan Africa",1985,198,1384,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4888000,2042000,NA,1523172,1248822,8199,137.73,79.43,131.44,75.8,1106.29313757305,1600,4021,2417.37,NA,589.306706085248,7.00877018997819
"16169","SEN","Africa","Sub-Saharan Africa",1986,198,1443,NA,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5010000,2089000,NA,1164530,887042,7617,144.38,85.86,139.61,83,1106.37105667428,1599.5,4122,2516.436,NA,603.612497613337,7.0088406200972
"16170","SEN","Africa","Sub-Saharan Africa",1987,198,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5137000,2139000,NA,1252580,1053882,8414,158.33,97.08,152.25,93.33,1138.42686426682,1599,4226,2620.182,NA,622.543104926592,7.03740264476392
"16171","SEN","Africa","Sub-Saharan Africa",1988,198,1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5267000,2191000,NA,1217422,866900,7121,127.71,80.74,121.86,77.02,1097.59814288658,1598,4335,2727.026,NA,513.356667602001,7.00087956499368
"16172","SEN","Africa","Sub-Saharan Africa",1989,198,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5399000,2241000,NA,1259076,1066787,8473,141.23,92.06,137.86,89.84,1106.90196019526,1597,4462,2823.509,NA,570.637765752369,7.00932036527741
"16173","SEN","Africa","Sub-Saharan Africa",1990,199,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5535000,2296000,NA,1229004,977080,7950,120.67,81.09,116.36,78.18,1066.38989998052,1596.5,4591,2923.005,NA,504.172281958492,6.9720342976836
"16174","SEN","Africa","Sub-Saharan Africa",1991,199,1789,NA,NA,NA,NA,NA,NA,NA,NA,49.153,NA,49.579,NA,NA,5681000,2354000,46.5690002441406,1241350,1021134,8226,123.16,85.33,118.45,82.05,1060.78698042393,1539,4724,3025.746,NA,521.564475159522,6.96676634600026
"16175","SEN","Africa","Sub-Saharan Africa",1992,199,1801,NA,NA,NA,NA,NA,NA,NA,NA,49.34,NA,49.489,NA,NA,5830000,2414000,46.3030014038086,1218608,973178,7986,106.85,76.31,103.45,73.87,1041.85939667157,1575,4859,3131.494,NA,478.195201148028,6.94876227719286
"16176","SEN","Africa","Sub-Saharan Africa",1993,199,1812,NA,NA,NA,NA,NA,NA,NA,NA,49.526,NA,49.307,NA,NA,5979000,2475000,47.0820007324219,1416921,1185204,8365,116.41,85.65,112.26,82.57,1024.47915231356,1594.5,4996,3238.807,NA,502.677642918984,6.93193961833922
"16177","SEN","Africa","Sub-Saharan Africa",1994,199,1824,NA,NA,NA,NA,NA,NA,NA,NA,50.009,NA,49.228,NA,NA,6128000,2538000,46.7980003356934,1407542,1066462,7577,110.83,83.91,107.5,81.37,995.421164899486,1643,5130,3345.89,NA,489.513072079504,6.90316592890635
"16178","SEN","Africa","Sub-Saharan Africa",1995,199,1835,NA,NA,NA,NA,NA,NA,NA,NA,49.878,NA,49.044,NA,NA,6274000,2602000,46.7789993286133,1360824,1186701,8720,123.2,95.84,120.17,93.46,1020.69931993978,1595.5,5260,3451.539,NA,522.185835559211,6.92824327914077
"16179","SEN","Africa","Sub-Saharan Africa",1996,199,1844,NA,NA,NA,NA,NA,NA,NA,NA,50.015,NA,48.917,NA,NA,6416000,2664000,46.5900001525879,1286885,976079,7585,104.78,83.64,102.31,81.65,1014.84424305249,1669.5,5385,3555.123,NA,491.263349118066,6.92249042457975
"16180","SEN","Africa","Sub-Saharan Africa",1997,199,1852,NA,NA,NA,NA,NA,NA,NA,NA,49.847,NA,48.779,NA,NA,6555000,2727000,46.2690010070801,1117874,801217,7167,92.84,75.94,91.49,74.82,1021.23379200841,1533,5507,3657.346,NA,475.456707498385,6.92876677530987
"16181","SEN","Africa","Sub-Saharan Africa",1998,199,1861,NA,NA,NA,NA,NA,NA,NA,NA,49.366,NA,48.589,NA,NA,6694000,2791000,45.3730010986328,1093579,730335,6678,89,74.55,84.86,71.07,1055.99723828683,1417,5628,3760.243,NA,468.165257298358,6.9622408490041
"16182","SEN","Africa","Sub-Saharan Africa",1999,199,1870,NA,NA,NA,NA,NA,NA,NA,NA,48.845,NA,48.371,NA,NA,6838000,2859000,44.5169982910156,1442567,1255629,8704,135.59,116.33,133.05,114.12,1096.52865435812,1781,5752,3866.639,NA,519.663217365614,6.99990470008204
"16183","SEN","Africa","Sub-Saharan Africa",2000,200,1881,NA,NA,NA,NA,NA,NA,NA,NA,48.771,NA,48.287,NA,NA,6986000,2929000,44.3930015563965,1166613,1025921,8794,128.34,112.82,125.72,110.5,1104.34742725082,1741.5,5883,3978.718,NA,519.42689167164,7.00700987592658
"16184","SEN","Africa","Sub-Saharan Africa",2001,200,1892,NA,NA,NA,NA,NA,NA,NA,NA,48.491,NA,48.209,NA,45.63,7141000,3002000,43.5919990539551,1152810,1022611,8871,116.99,105.45,114.62,103.3,1126.39571607092,1630.5,6022,4097.281,NA,513.25283358711,7.02677818219246
"16185","SEN","Africa","Sub-Saharan Africa",2002,200,1904,NA,NA,NA,NA,NA,NA,NA,NA,47.743,NA,48.176,56.42,NA,7302000,3078000,42.7700004577637,1205316,785396,6516,69.45,64.22,65.49,60.55,1105.16076097839,1610,6168,4222.113,NA,389.21172260123,7.00774608841825
"16186","SEN","Africa","Sub-Saharan Africa",2003,200,1917,NA,NA,NA,NA,NA,NA,NA,NA,46.891,NA,47.543,NA,NA,7470000,3159000,42.4379997253418,1331210,1451891,10907,102.56,97.34,100.46,95.33,1148.73308725249,1551,6321,4352.87,NA,446.832790548076,7.04641495082157
"16187","SEN","Africa","Sub-Saharan Africa",2004,200,1932,NA,NA,NA,NA,NA,NA,NA,NA,45.602,NA,46.906,NA,NA,7642000,3243000,41.0439987182617,1081184,1053583,9745,99.1,96.56,97.47,94.96,1184.54106261143,1578.5,6477,4490.462,NA,445.636986811124,7.077110689618
"16188","SEN","Africa","Sub-Saharan Africa",2005,200,1945,NA,NA,NA,NA,NA,NA,NA,NA,44.659,NA,46.309,NA,NA,7817000,3328000,40.632999420166,1192930,1432831,12011,112.88,112.96,113.89,113.95,1218.30328099701,1648,6636,4634.488,NA,482.104024913145,7.10521441645122
"16189","SEN","Africa","Sub-Saharan Africa",2006,200,1996,33.7,1063.4,NA,NA,NA,NA,NA,NA,43.617,NA,45.873,44.98,33.73,7992000,3414000,39.8429985046387,1124322,988315,8790,88.02,90.48,88.64,91.1,1215.29470668997,1504,6798,4785,NA,430.516288046899,7.10274188330895
"16190","SEN","Africa","Sub-Saharan Africa",2007,200,2054,NA,NA,NA,NA,NA,NA,NA,NA,42.349,NA,45.657,NA,NA,8176000,3513000,44.1389999389648,1068876,772239,7225,77.09,81.41,76.33,80.6,1241.28572873669,1511.5,6962,4942.655,NA,394.127345917158,7.12390299942583
"16191","SEN","Africa","Sub-Saharan Africa",2008,200,2111,NA,NA,NA,NA,NA,NA,NA,NA,41.634,NA,45.26,NA,NA,8359000,3612000,48.5130004882813,1481557,1739656,11742,124.48,135.11,126.03,136.77,1256.66821433744,1897.5,7130,5108.421,NA,458.189212356493,7.13621922334144
"16192","SEN","Africa","Sub-Saharan Africa",2009,200,2171,NA,NA,NA,NA,NA,NA,NA,NA,41.027,NA,44.255,NA,NA,8546000,3714000,51.7680015563965,1614337,1831567,11346,131.85,147.18,133.5,149,1247.49782045539,2004,7303,5283.56,NA,503.669868505308,7.1288950804942
"16193","SEN","Africa","Sub-Saharan Africa",2010,201,2234,NA,NA,NA,NA,NA,NA,NA,NA,39.905,NA,43.681,NA,NA,8734000,3821000,53.3269996643066,1477513,1767822,11965,140.81,161.76,143.82,165.19,1255.40273833704,1989,7482,5468.959,NA,518.178036607639,7.1352117071277
"16194","SEN","Africa","Sub-Saharan Africa",2011,201,2299,46.1,1741.6,NA,NA,NA,NA,NA,NA,38.59,NA,43.309,49.3,46.1,8925000,3932000,53.2039985656738,1136905,1099275,9669,86.95,102.86,87.91,103.97,1236.87386717674,1742.5,7666,5665.214,NA,429.192156228327,7.12034240048111
"16195","SEN","Africa","Sub-Saharan Africa",2012,201,2366,NA,NA,NA,NA,NA,NA,NA,NA,37.471,NA,43.347,NA,NA,9117000,4047000,53.7299995422363,1227966,1499757,12213,101.76,124.03,103.58,126.22,1261.97118631535,1742.5,7854,5872.065,NA,454.170791803854,7.14043021107771
"16196","SEN","Africa","Sub-Saharan Africa",2013,201,2435,NA,NA,NA,NA,NA,NA,NA,NA,36.16,NA,43.259,NA,NA,NA,NA,53.7449989318848,1130646,1270937,11241,93.41,117.31,94.87,119.12,1259.28291029203,1694,8045,6088.464,NA,449.334494948275,7.13829771912009
"16197","SEN","Africa","Sub-Saharan Africa",2014,201,2506,NA,NA,NA,NA,NA,NA,NA,NA,34.799,NA,43.193,NA,NA,NA,NA,53.673999786377,1125682,1251248,11115,96.16,124.4,97.83,126.54,1303.26626185756,1694,8235,6312.816,NA,446.207660402014,7.17262890149675
"16198","SEN","Africa","Sub-Saharan Africa",2015,201,NA,NA,NA,NA,46.6,1134,48.2,9.465382,33.2,33.333,107.875,43.102,42.4121,33.19,NA,NA,53.9980010986328,1563993,2152246,13761,129.28,172.21,132.59,176.58,1346.36397580785,1694,8423,6543.954,NA,491.281096906233,7.20516288658271
"16199","SEN","Africa","Sub-Saharan Africa",2016,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.962,NA,43.247,NA,NA,NA,NA,53.6030006408691,1465541,1977006,13490,110.97,152.1,113.49,155.54,1389.88817421879,1694,8608,6781.585,NA,508.596385081615,7.23697857268614
"16200","SEN","Africa","Sub-Saharan Africa",2017,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.495,NA,43.396,NA,NA,NA,NA,53.4290008544922,NA,NA,NA,NA,NA,NA,NA,1448.0738295482,NA,8790,7026.134,NA,NA,7.2779895589029
"16201","SEN","Africa","Sub-Saharan Africa",2018,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.03,NA,43.432,NA,NA,NA,NA,52.7770004272461,NA,NA,NA,NA,NA,NA,NA,NA,NA,8968,7278.008,NA,NA,NA
"16202","SEN","Africa","Sub-Saharan Africa",2019,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.544,NA,43.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9144,7537.896,NA,NA,NA
"16203","SEN","Africa","Sub-Saharan Africa",2020,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9317,7806.372,NA,NA,NA
"16204","SEN","Africa","Sub-Saharan Africa",2021,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9487,8083.605,NA,NA,NA
"16205","SEN","Africa","Sub-Saharan Africa",2022,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9654,8369.608,NA,NA,NA
"16206","SEN","Africa","Sub-Saharan Africa",2023,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9817,8664.647,NA,NA,NA
"16207","SEN","Africa","Sub-Saharan Africa",2024,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9977,8968.997,NA,NA,NA
"16208","SEN","Africa","Sub-Saharan Africa",2025,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10132,9282.903,NA,NA,NA
"16209","SEN","Africa","Sub-Saharan Africa",2026,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10285,9606.511,NA,NA,NA
"16210","SEN","Africa","Sub-Saharan Africa",2027,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10433,9939.923,NA,NA,NA
"16211","SEN","Africa","Sub-Saharan Africa",2028,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10577,10283.215,NA,NA,NA
"16212","SEN","Africa","Sub-Saharan Africa",2029,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10719,10636.175,NA,NA,NA
"16213","SEN","Africa","Sub-Saharan Africa",2030,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10858,10998.104,NA,NA,NA
"16214","SEN","Africa","Sub-Saharan Africa",2031,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10995,11368.509,NA,NA,NA
"16215","SEN","Africa","Sub-Saharan Africa",2032,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11130,11747.417,NA,NA,NA
"16216","SEN","Africa","Sub-Saharan Africa",2033,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11263,12134.913,NA,NA,NA
"16217","SEN","Africa","Sub-Saharan Africa",2034,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11393,12531.076,NA,NA,NA
"16218","SEN","Africa","Sub-Saharan Africa",2035,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11522,12935.929,NA,NA,NA
"16219","SEN","Africa","Sub-Saharan Africa",2036,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11648,13349.46,NA,NA,NA
"16220","SEN","Africa","Sub-Saharan Africa",2037,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11771,13771.547,NA,NA,NA
"16221","SEN","Africa","Sub-Saharan Africa",2038,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11892,14201.947,NA,NA,NA
"16222","SEN","Africa","Sub-Saharan Africa",2039,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12009,14640.328,NA,NA,NA
"16223","SEN","Africa","Sub-Saharan Africa",2040,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12123,15086.37,NA,NA,NA
"16224","SEN","Africa","Sub-Saharan Africa",2041,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12233,15539.905,NA,NA,NA
"16225","SEN","Africa","Sub-Saharan Africa",2042,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12339,16000.745,NA,NA,NA
"16226","SEN","Africa","Sub-Saharan Africa",2043,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12441,16468.521,NA,NA,NA
"16227","SEN","Africa","Sub-Saharan Africa",2044,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12539,16942.805,NA,NA,NA
"16228","SEN","Africa","Sub-Saharan Africa",2045,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12632,17423.224,NA,NA,NA
"16229","SEN","Africa","Sub-Saharan Africa",2046,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12720,17909.504,NA,NA,NA
"16230","SEN","Africa","Sub-Saharan Africa",2047,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12803,18401.466,NA,NA,NA
"16231","SEN","Africa","Sub-Saharan Africa",2048,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12881,18898.941,NA,NA,NA
"16232","SEN","Africa","Sub-Saharan Africa",2049,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12955,19401.807,NA,NA,NA
"16233","SEN","Africa","Sub-Saharan Africa",2050,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13023,19909.932,NA,NA,NA
"16234","SGP","Asia","South-eastern Asia",1950,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1016.428,NA,NA,NA
"16235","SGP","Asia","South-eastern Asia",1951,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1066.727,NA,NA,NA
"16236","SGP","Asia","South-eastern Asia",1952,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1120.009,NA,NA,NA
"16237","SGP","Asia","South-eastern Asia",1953,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1178.075,NA,NA,NA
"16238","SGP","Asia","South-eastern Asia",1954,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1240.285,NA,NA,NA
"16239","SGP","Asia","South-eastern Asia",1955,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1305.733,NA,NA,NA
"16240","SGP","Asia","South-eastern Asia",1956,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1373.123,NA,NA,NA
"16241","SGP","Asia","South-eastern Asia",1957,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1441.054,NA,NA,NA
"16242","SGP","Asia","South-eastern Asia",1958,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1508.063,NA,NA,NA
